Date,low_regime,high_regime
2020-12-15,3.960778396716701e-06,0.9999960392216016
2020-12-16,4.0041400239431216e-06,0.9999959958599745
2020-12-17,3.7046887184717527e-06,0.9999962953112802
2020-12-18,5.230688096079569e-06,0.9999947693119025
2020-12-21,9.731563845677993e-06,0.999990268436153
2020-12-22,1.4369207256583754e-05,0.9999856307927419
2020-12-23,1.1429730888911348e-05,0.9999885702691098
2020-12-24,7.572344417433285e-06,0.9999924276555813
2020-12-25,6.400827089668201e-06,0.999993599172909
2020-12-28,5.556561407791376e-06,0.9999944434385909
2020-12-29,5.441457870783556e-06,0.9999945585421278
2020-12-30,6.624471079022604e-06,0.9999933755289196
2020-12-31,6.294930468535456e-06,0.9999937050695301
2021-01-01,6.326058744063596e-06,0.9999936739412546
2021-01-04,7.423952162020536e-06,0.9999925760478366
2021-01-05,7.1618321907233296e-06,0.9999928381678078
2021-01-06,6.766698599094445e-06,0.9999932333013994
2021-01-07,8.171690262911918e-06,0.9999918283097354
2021-01-08,7.17931696767288e-06,0.9999928206830307
2021-01-11,7.639881284147472e-06,0.9999923601187144
2021-01-12,5.216259913707118e-06,0.9999947837400847
2021-01-13,5.12538009829955e-06,0.9999948746199002
2021-01-14,4.276971447436787e-06,0.9999957230285511
2021-01-15,4.6024099240300775e-06,0.9999953975900746
2021-01-18,5.378509027010386e-06,0.9999946214909717
2021-01-19,5.341374016557862e-06,0.9999946586259822
2021-01-20,5.282589626049919e-06,0.9999947174103728
2021-01-21,7.539697002369992e-06,0.9999924603029965
2021-01-22,1.2911616883631515e-05,0.9999870883831153
2021-01-25,1.624379826166098e-05,0.9999837562017372
2021-01-26,1.8664911375624087e-05,0.9999813350886232
2021-01-27,2.497328458359941e-05,0.9999750267154152
2021-01-28,2.9581148415740987e-05,0.999970418851583
2021-01-29,3.124962970989545e-05,0.999968750370289
2021-02-01,3.217879953709121e-05,0.9999678212004618
2021-02-02,3.063430864325701e-05,0.9999693656913555
2021-02-03,2.5393440227456762e-05,0.9999746065597712
2021-02-04,1.9100858659100233e-05,0.9999808991413396
2021-02-05,1.2103593283493174e-05,0.9999878964067153
2021-02-08,8.554879548649682e-06,0.9999914451204502
2021-02-09,6.409920519423352e-06,0.9999935900794796
2021-02-10,5.710270829883436e-06,0.9999942897291692
2021-02-11,5.044084308767029e-06,0.9999949559156902
2021-02-12,4.731544744331659e-06,0.9999952684552548
2021-02-15,4.2266707933127965e-06,0.9999957733292059
2021-02-16,4.675114802881097e-06,0.9999953248851964
2021-02-17,5.139780714341537e-06,0.999994860219285
2021-02-18,5.583392016482651e-06,0.9999944166079827
2021-02-19,6.1616728753494364e-06,0.9999938383271239
2021-02-22,6.820028889346462e-06,0.9999931799711099
2021-02-23,6.148019325441395e-06,0.9999938519806738
2021-02-24,5.696355303413719e-06,0.9999943036446958
2021-02-25,7.747471215350621e-06,0.9999922525287838
2021-02-26,8.083775925298948e-06,0.9999919162240738
2021-03-01,7.17680591168687e-06,0.9999928231940872
2021-03-02,6.051388701581799e-06,0.9999939486112972
2021-03-03,6.557124758663747e-06,0.9999934428752401
2021-03-04,7.972642369248203e-06,0.9999920273576295
2021-03-05,7.638930035257399e-06,0.9999923610699636
2021-03-08,7.376921144144665e-06,0.9999926230788546
2021-03-09,6.0486348616618395e-06,0.9999939513651371
2021-03-10,4.911117276600199e-06,0.9999950888827221
2021-03-11,4.226693772460899e-06,0.9999957733062264
2021-03-12,3.757325816006395e-06,0.9999962426741829
2021-03-15,3.167912912378721e-06,0.9999968320870862
2021-03-16,3.3164969911054854e-06,0.9999966835030073
2021-03-17,5.11084860305519e-06,0.9999948891513956
2021-03-18,7.165047254484998e-06,0.999992834952744
2021-03-19,9.191864522884257e-06,0.9999908081354756
2021-03-22,1.6244201383878932e-05,0.9999837557986145
2021-03-23,3.049240623379547e-05,0.9999695075937646
2021-03-24,3.816413118238144e-05,0.999961835868816
2021-03-25,3.7660430571518776e-05,0.9999623395694267
2021-03-26,3.417960952257452e-05,0.9999658203904759
2021-03-29,3.254599885659563e-05,0.9999674540011418
2021-03-30,3.555246480809539e-05,0.9999644475351903
2021-03-31,4.115757977624294e-05,0.9999588424202223
2021-04-01,5.483652835384258e-05,0.9999451634716447
2021-04-02,7.238776049464405e-05,0.9999276122395039
2021-04-05,9.180507336157432e-05,0.9999081949266371
2021-04-06,0.00011806023255728798,0.9998819397674414
2021-04-07,0.00012815117928419658,0.9998718488207144
2021-04-08,0.0001328370389834455,0.9998671629610153
2021-04-09,0.00013479920994853816,0.9998652007900504
2021-04-12,0.0001189324578333379,0.9998810675421655
2021-04-13,8.769462861593646e-05,0.999912305371383
2021-04-14,6.569979834435141e-05,0.9999343002016544
2021-04-15,5.7585541313882734e-05,0.9999424144586848
2021-04-16,4.941381307749133e-05,0.9999505861869211
2021-04-19,5.2444461519523866e-05,0.999947555538479
2021-04-20,5.4345330623666895e-05,0.9999456546693748
2021-04-21,4.499128843301757e-05,0.9999550087115654
2021-04-22,2.7754083282823104e-05,0.9999722459167154
2021-04-23,1.782521094151244e-05,0.9999821747890566
2021-04-26,1.4359962894872546e-05,0.9999856400371032
2021-04-27,1.2364955263299607e-05,0.9999876350447346
2021-04-28,1.0205433658634443e-05,0.9999897945663394
2021-04-29,1.0839329327051848e-05,0.9999891606706711
2021-04-30,1.2699027850314213e-05,0.9999873009721479
2021-05-03,1.18586931111267e-05,0.9999881413068868
2021-05-04,1.0492478623710693e-05,0.9999895075213743
2021-05-05,9.598078156914697e-06,0.9999904019218411
2021-05-06,7.5852867916280225e-06,0.9999924147132063
2021-05-07,6.1738695953055775e-06,0.9999938261304026
2021-05-10,7.029332952012244e-06,0.9999929706670458
2021-05-11,7.150636544440455e-06,0.9999928493634533
2021-05-12,8.054825117171417e-06,0.9999919451748807
2021-05-13,6.727714504905957e-06,0.9999932722854928
2021-05-14,6.095282769715621e-06,0.999993904717228
2021-05-17,5.5837622914400035e-06,0.9999944162377064
2021-05-18,5.045919348354241e-06,0.9999949540806495
2021-05-19,5.0579915387811525e-06,0.9999949420084592
2021-05-20,4.742537885561149e-06,0.9999952574621125
2021-05-21,4.641764249187576e-06,0.9999953582357488
2021-05-24,4.3549956326126116e-06,0.9999956450043656
2021-05-25,4.357777599722306e-06,0.9999956422223983
2021-05-26,4.35639664651743e-06,0.9999956436033516
2021-05-27,4.197808671802893e-06,0.9999958021913264
2021-05-28,3.868962846584605e-06,0.9999961310371517
2021-05-31,4.147824496925114e-06,0.9999958521755012
2021-06-01,4.452396403732562e-06,0.9999955476035943
2021-06-02,3.7291953695469006e-06,0.9999962708046286
2021-06-03,3.6225464562875296e-06,0.9999963774535419
2021-06-04,3.115622939581474e-06,0.9999968843770587
2021-06-07,2.9124330243504266e-06,0.999997087566974
2021-06-08,2.3084043117073194e-06,0.9999976915956864
2021-06-09,2.2429549929410965e-06,0.9999977570450052
2021-06-10,1.8115698641655855e-06,0.9999981884301339
2021-06-11,1.8825941912492305e-06,0.9999981174058068
2021-06-14,2.048886428035339e-06,0.9999979511135699
2021-06-15,2.2129101887270043e-06,0.9999977870898092
2021-06-16,2.579114156909779e-06,0.9999974208858411
2021-06-17,2.377525332183422e-06,0.9999976224746658
2021-06-18,2.8974563634038988e-06,0.9999971025436345
2021-06-21,3.2929169383611135e-06,0.9999967070830593
2021-06-22,3.0446776393683553e-06,0.9999969553223583
2021-06-23,2.662970008682257e-06,0.9999973370299892
2021-06-24,2.2778484626980164e-06,0.9999977221515352
2021-06-25,2.176847456850779e-06,0.999997823152541
2021-06-28,2.273058291224429e-06,0.9999977269417066
2021-06-29,2.919940141348512e-06,0.9999970800598564
2021-06-30,3.5391332725911287e-06,0.9999964608667252
2021-07-01,4.029732576640937e-06,0.9999959702674212
2021-07-02,3.9967401971738165e-06,0.9999960032598006
2021-07-05,5.004083707902077e-06,0.9999949959162898
2021-07-06,7.725728801036752e-06,0.9999922742711967
2021-07-07,9.076536327117194e-06,0.9999909234636707
2021-07-08,9.295266604924947e-06,0.999990704733393
2021-07-09,8.393063767755439e-06,0.9999916069362302
2021-07-12,8.067319114639777e-06,0.9999919326808834
2021-07-13,7.5750224213876305e-06,0.9999924249775766
2021-07-14,7.061632482045896e-06,0.999992938367516
2021-07-15,7.442125660377922e-06,0.9999925578743374
2021-07-16,7.192527876009539e-06,0.9999928074721218
2021-07-19,8.513978630957234e-06,0.9999914860213669
2021-07-20,7.635504922486465e-06,0.9999923644950754
2021-07-21,6.134621999670379e-06,0.9999938653779981
2021-07-22,5.238430747748082e-06,0.99999476156925
2021-07-23,5.339985130463606e-06,0.9999946600148674
2021-07-26,5.0984759210772195e-06,0.9999949015240769
2021-07-27,5.013212841946358e-06,0.9999949867871558
2021-07-28,4.5018991411735725e-06,0.9999954981008568
2021-07-29,3.844604306894724e-06,0.9999961553956911
2021-07-30,3.5827366557600254e-06,0.9999964172633422
2021-08-02,3.3935249782035915e-06,0.9999966064750199
2021-08-03,3.3526414365993383e-06,0.9999966473585613
2021-08-04,3.5639225481020606e-06,0.9999964360774498
2021-08-05,3.538671742337841e-06,0.9999964613282556
2021-08-06,3.6536384354060073e-06,0.9999963463615623
2021-08-09,4.617412908965212e-06,0.9999953825870889
2021-08-10,5.241135731972213e-06,0.9999947588642658
2021-08-11,4.567545914923769e-06,0.9999954324540827
2021-08-12,4.5180677632959855e-06,0.9999954819322345
2021-08-13,4.089961006600811e-06,0.9999959100389915
2021-08-16,4.151469816155597e-06,0.9999958485301818
2021-08-17,4.694140191500026e-06,0.9999953058598063
2021-08-18,5.421435711450702e-06,0.9999945785642864
2021-08-19,6.566881057768634e-06,0.9999934331189401
2021-08-20,6.744118175562999e-06,0.9999932558818223
2021-08-23,6.110015851859878e-06,0.9999938899841461
2021-08-24,5.542052337106644e-06,0.999994457947661
2021-08-25,5.748061365043613e-06,0.9999942519386331
2021-08-26,6.051907999437518e-06,0.9999939480919987
2021-08-27,4.346070553763949e-06,0.9999956539294443
2021-08-30,4.339349597888113e-06,0.9999956606504001
2021-08-31,4.093731180028717e-06,0.9999959062688181
2021-09-01,3.47065799521671e-06,0.9999965293420029
2021-09-02,3.159633357808032e-06,0.9999968403666404
2021-09-03,3.071513963935602e-06,0.9999969284860342
2021-09-06,3.3557611141561652e-06,0.999996644238884
2021-09-07,3.83874657602004e-06,0.9999961612534222
2021-09-08,3.7562547927005605e-06,0.9999962437452053
2021-09-09,3.2928338900830935e-06,0.999996707166108
2021-09-10,3.4311145797154736e-06,0.9999965688854184
2021-09-13,2.9057388359605798e-06,0.9999970942611621
2021-09-14,3.123616881653778e-06,0.9999968763831165
2021-09-15,2.3847521454509345e-06,0.9999976152478527
2021-09-16,2.5688192739927156e-06,0.9999974311807244
2021-09-17,3.1183014457694256e-06,0.9999968816985525
2021-09-20,3.891660268491274e-06,0.99999610833973
2021-09-21,3.5035671412047947e-06,0.9999964964328573
2021-09-22,3.285111326588421e-06,0.9999967148886717
2021-09-23,2.9480868094151373e-06,0.999997051913189
2021-09-24,2.6140534678574053e-06,0.9999973859465304
2021-09-27,2.778348748875421e-06,0.9999972216512496
2021-09-28,2.893883643309203e-06,0.9999971061163553
2021-09-29,2.9958803690799894e-06,0.9999970041196296
2021-09-30,2.843341761670689e-06,0.9999971566582371
2021-10-01,2.708657850579862e-06,0.9999972913421481
2021-10-04,2.465457771724957e-06,0.9999975345422272
2021-10-05,2.301601067129555e-06,0.9999976983989318
2021-10-06,2.3169549557574742e-06,0.999997683045043
2021-10-07,1.8006443146644063e-06,0.9999981993556841
2021-10-08,1.7488031361261254e-06,0.9999982511968627
2021-10-11,1.7269013853166897e-06,0.9999982730986137
2021-10-12,1.7993172406130974e-06,0.9999982006827585
2021-10-13,1.8993202045822003e-06,0.9999981006797944
2021-10-14,1.4406337876864745e-06,0.9999985593662114
2021-10-15,1.1988460133621176e-06,0.9999988011539858
2021-10-18,1.3280551609528056e-06,0.9999986719448378
2021-10-19,1.1352603627397094e-06,0.9999988647396361
2021-10-20,1.1034675807258965e-06,0.999998896532418
2021-10-21,1.2108011028518692e-06,0.999998789198896
2021-10-22,8.486630089889605e-07,0.9999991513369899
2021-10-25,6.911674197943621e-07,0.999999308832579
2021-10-26,6.030623398884449e-07,0.999999396937659
2021-10-27,9.504219753856724e-07,0.9999990495780235
2021-10-28,8.541425801051026e-07,0.9999991458574188
2021-10-29,1.1421965820624144e-06,0.9999988578034169
2021-11-01,1.4993116512983498e-06,0.9999985006883477
2021-11-02,1.5409740119292468e-06,0.9999984590259869
2021-11-03,1.7253401153201562e-06,0.9999982746598834
2021-11-04,1.3118831938168079e-06,0.9999986881168048
2021-11-05,1.266343812112987e-06,0.9999987336561865
2021-11-08,1.3182340971632047e-06,0.9999986817659015
2021-11-09,1.1056196876559703e-06,0.9999988943803109
2021-11-10,1.3633907785594298e-06,0.9999986366092201
2021-11-11,1.6608018108346807e-06,0.9999983391981879
2021-11-12,2.7669341924074915e-06,0.9999972330658062
2021-11-15,2.6459531756436635e-06,0.999997354046823
2021-11-16,3.167765760371743e-06,0.9999968322342382
2021-11-17,2.8858641476237363e-06,0.999997114135851
2021-11-18,3.6764504782023265e-06,0.9999963235495206
2021-11-19,5.175752138489371e-06,0.9999948242478603
2021-11-22,8.734784996716147e-06,0.999991265215002
2021-11-23,8.716135465448677e-06,0.9999912838645333
2021-11-24,1.0651200993046207e-05,0.9999893487990058
2021-11-25,1.0938121578456945e-05,0.9999890618784206
2021-11-26,1.2655378787392853e-05,0.9999873446212116
2021-11-29,9.141387877904474e-06,0.9999908586121209
2021-11-30,6.816943404097232e-06,0.9999931830565947
2021-12-01,6.127223662555587e-06,0.9999938727763362
2021-12-02,5.37329846176927e-06,0.999994626701537
2021-12-03,5.919504081729424e-06,0.999994080495917
2021-12-06,6.498201280454075e-06,0.9999935017987184
2021-12-07,6.19278035416951e-06,0.9999938072196448
2021-12-08,4.987527442775761e-06,0.9999950124725563
2021-12-09,4.801392644100256e-06,0.999995198607355
2021-12-10,4.433566777085897e-06,0.9999955664332221
2021-12-13,4.526472965624839e-06,0.9999954735270337
2021-12-14,5.020964885605673e-06,0.9999949790351136
2021-12-15,4.872086318091008e-06,0.9999951279136813
2021-12-16,5.488305678268482e-06,0.9999945116943211
2021-12-17,6.373231886467877e-06,0.9999936267681129
2021-12-20,6.629072550373723e-06,0.9999933709274488
2021-12-21,5.925818208613596e-06,0.9999940741817906
2021-12-22,5.02882832502752e-06,0.9999949711716744
2021-12-23,4.498098563109182e-06,0.9999955019014363
2021-12-24,4.675191808312839e-06,0.9999953248081913
2021-12-27,4.442187572559457e-06,0.9999955578124269
2021-12-28,4.959321553789498e-06,0.9999950406784457
2021-12-29,6.240451458350492e-06,0.9999937595485412
2021-12-30,8.369056571327518e-06,0.9999916309434281
2021-12-31,1.062309837307434e-05,0.9999893769016265
2022-01-03,1.2951577821884495e-05,0.9999870484221777
2022-01-04,2.0345661448279364e-05,0.9999796543385512
2022-01-05,3.211281286628516e-05,0.9999678871871333
2022-01-06,3.2077424546561214e-05,0.9999679225754531
2022-01-07,2.6571703900845187e-05,0.9999734282960987
2022-01-10,2.181897673161192e-05,0.9999781810232679
2022-01-11,2.425351832041991e-05,0.9999757464816791
2022-01-12,4.538592481275916e-05,0.9999546140751867
2022-01-13,0.00011014419362993878,0.9998898558063695
2022-01-14,0.0001917831001435349,0.9998082168998559
2022-01-17,0.0003168074991916422,0.9996831925008077
2022-01-18,0.0005065349553672008,0.9994934650446321
2022-01-19,0.0007237898128223854,0.9992762101871768
2022-01-20,0.0010905117797823066,0.9989094882202167
2022-01-21,0.0016975523687283614,0.9983024476312707
2022-01-24,0.0022868797827384586,0.9977131202172607
2022-01-25,0.002626692862165336,0.997373307137834
2022-01-26,0.002787092640176423,0.9972129073598229
2022-01-27,0.002736842399252491,0.9972631576007468
2022-01-28,0.0026209743023850114,0.9973790256976142
2022-01-31,0.0024071364612939143,0.9975928635387052
2022-02-01,0.002209614148584193,0.9977903858514149
2022-02-02,0.0020789228930879118,0.9979210771069112
2022-02-03,0.0020801783833596797,0.9979198216166395
2022-02-04,0.0022080951204735528,0.9977919048795254
2022-02-07,0.0025771492244030135,0.997422850775596
2022-02-08,0.003461220450839744,0.9965387795491593
2022-02-09,0.005706442855692965,0.9942935571443062
2022-02-10,0.011795487712337691,0.9882045122876615
2022-02-11,0.027013176400125904,0.9729868235998733
2022-02-14,0.04719592808312088,0.9528040719168781
2022-02-15,0.07681204604116999,0.923187953958829
2022-02-16,0.13999060440801714,0.8600093955919819
2022-02-17,0.2899323310018681,0.7100676689981309
2022-02-18,0.5298225229031258,0.47017747709687324
2022-02-21,0.7923174441571093,0.20768255584288994
2022-02-22,0.9024044568666298,0.09759554313336945
2022-02-23,0.9756986442312633,0.024301355768736193
2022-02-24,0.9970735860941657,0.002926413905833499
2022-02-25,0.9996405655755076,0.0003594344244916906
2022-02-28,0.9999997835012734,2.1649872569256052e-07
2022-03-01,0.999999994688903,5.3110960600862206e-09
2022-03-02,0.9999999825385677,1.7461431286665478e-08
2022-03-03,0.999999995223882,4.776116876608534e-09
2022-03-04,0.9999999911912559,8.808742844483868e-09
2022-03-07,0.9999999999358129,6.418610404199124e-11
2022-03-08,0.9999999996326074,3.67391503576343e-10
2022-03-09,0.9999999998729169,1.270818714475621e-10
2022-03-10,0.9999999998216703,1.7832843866600505e-10
2022-03-11,0.9999999998316248,1.6837383078760926e-10
2022-03-14,0.9999999992393963,7.606023715064185e-10
2022-03-15,0.9999999911653081,8.834690648991656e-09
2022-03-16,0.9999999619983808,3.8001617830903864e-08
2022-03-17,0.9999999821561489,1.784384975436871e-08
2022-03-18,0.9999999911747454,8.82525336858904e-09
2022-03-21,0.9999999914307707,8.56922808069902e-09
2022-03-22,0.9999999903829156,9.617083204305744e-09
2022-03-23,0.9999999384153084,6.15846903572253e-08
2022-03-24,0.9999999802585599,1.9741438961155862e-08
2022-03-25,0.9999999858828398,1.4117159014872836e-08
2022-03-28,0.9999999036566807,9.634331827744414e-08
2022-03-29,0.9999992994131962,7.005868026271599e-07
2022-03-30,0.9999975906037396,2.409396259236536e-06
2022-03-31,0.9999961651734091,3.834826589958919e-06
2022-04-01,0.9999985887573632,1.4112426358143903e-06
2022-04-04,0.9999980073113646,1.9926886345887176e-06
2022-04-05,0.9999977594597053,2.2405402938551784e-06
2022-04-06,0.9999952125224464,4.787477552755055e-06
2022-04-07,0.999989379902931,1.0620097068154899e-05
2022-04-08,0.9999904744934203,9.525506578830026e-06
2022-04-11,0.9999956323707871,4.3676292120296885e-06
2022-04-12,0.9999932894820596,6.710517939560437e-06
2022-04-13,0.9999470810473517,5.291895264750504e-05
2022-04-14,0.9997335230520027,0.00026647694799660697
2022-04-15,0.9986725132542684,0.0013274867457305853
2022-04-18,0.9957179709327822,0.004282029067216751
2022-04-19,0.9864425006331888,0.013557499366810371
2022-04-20,0.9605403476341914,0.03945965236580777
2022-04-21,0.845469036919297,0.15453096308070233
2022-04-22,0.5113130528089667,0.48868694719103245
2022-04-25,0.203411935990008,0.7965880640099912
2022-04-26,0.07990611965138857,0.9200938803486105
2022-04-27,0.018312701142413852,0.9816872988575854
2022-04-28,0.0029047805408118433,0.9970952194591872
2022-04-29,0.0002785718296870819,0.9997214281703121
2022-05-02,2.0668502070715978e-05,0.9999793314979284
2022-05-03,8.471275546060122e-07,0.9999991528724445
2022-05-04,1.2514624057792033e-07,0.9999998748537586
2022-05-05,7.109172048906724e-08,0.9999999289082789
2022-05-06,4.5056252971417985e-07,0.9999995494374698
2022-05-09,7.108109266107318e-07,0.999999289189073
2022-05-10,7.316185669545445e-07,0.9999992683814327
2022-05-11,1.6579126226306565e-07,0.9999998342087375
2022-05-12,6.156461383050937e-08,0.9999999384353858
2022-05-13,1.3945735836447116e-07,0.9999998605426412
2022-05-16,5.747383130706559e-08,0.9999999425261682
2022-05-17,8.20992535040839e-08,0.9999999179007459
2022-05-18,6.047946864416537e-08,0.9999999395205307
2022-05-19,1.5791672634371173e-08,0.9999999842083267
2022-05-20,1.4714209841453267e-08,0.9999999852857896
2022-05-23,2.121823572297668e-09,0.9999999978781758
2022-05-24,1.4986127419318835e-09,0.9999999985013868
2022-05-25,5.9708868603996675e-09,0.9999999940291124
2022-05-26,5.8521278827791404e-08,0.9999999414787206
2022-05-27,1.392359091023459e-07,0.9999998607640904
2022-05-30,4.193339359446342e-08,0.9999999580666058
2022-05-31,2.19770968008581e-08,0.9999999780229026
2022-06-01,3.227026966635413e-08,0.9999999677297299
2022-06-02,3.030628265259683e-08,0.9999999696937169
2022-06-03,3.000662351875725e-08,0.9999999699933759
2022-06-06,1.2058170925898386e-08,0.9999999879418286
2022-06-07,1.2876372839114443e-08,0.9999999871236268
2022-06-08,6.469598132650985e-09,0.9999999935304015
2022-06-09,1.2847221700537597e-09,0.9999999987152776
2022-06-10,1.743681862095893e-09,0.9999999982563179
2022-06-13,1.1077254993424972e-09,0.9999999988922742
2022-06-14,2.025495954431663e-09,0.9999999979745037
2022-06-15,3.0378956866053055e-10,0.99999999969621
2022-06-16,1.018073723226925e-09,0.9999999989819259
2022-06-17,1.1006883803454766e-09,0.9999999988993115
2022-06-20,3.037408977959825e-10,0.9999999996962589
2022-06-21,9.959343891862779e-11,0.9999999999004063
2022-06-22,1.8289159505025807e-10,0.9999999998171084
2022-06-23,1.539163946904148e-10,0.9999999998460836
2022-06-24,1.2508631278309178e-10,0.9999999998749136
2022-06-27,5.803339587561866e-11,0.9999999999419665
2022-06-28,9.098648257927176e-11,0.9999999999090133
2022-06-29,3.663692295841571e-11,0.9999999999633629
2022-06-30,2.1687464625555474e-10,0.9999999997831251
2022-07-01,1.0856553845298591e-10,0.9999999998914342
2022-07-04,4.2341441800249063e-10,0.9999999995765851
2022-07-05,1.9201428164850252e-08,0.9999999807985714
2022-07-06,3.225069052852829e-08,0.999999967749309
2022-07-07,2.6065840775433274e-08,0.9999999739341587
2022-07-08,6.796076842436667e-08,0.9999999320392309
2022-07-11,1.9263306233468343e-08,0.9999999807366933
2022-07-12,1.9393692448563414e-09,0.9999999980606302
2022-07-13,1.996988189545739e-09,0.9999999980030113
2022-07-14,1.7689894650735104e-09,0.9999999982310099
2022-07-15,8.040197512328238e-10,0.9999999991959798
2022-07-18,8.039370020827238e-10,0.9999999991960627
2022-07-19,5.847626714376477e-10,0.9999999994152371
2022-07-20,2.1689809147721945e-10,0.9999999997831015
2022-07-21,8.039680463746665e-10,0.9999999991960314
2022-07-22,1.616170978116454e-09,0.9999999983838286
2022-07-25,2.026453156527484e-09,0.9999999979735464
2022-07-26,5.232305209949153e-09,0.9999999947676944
2022-07-27,3.403795305461305e-09,0.9999999965962042
2022-07-28,1.4717193737290148e-08,0.9999999852828058
2022-07-29,1.6846940631207582e-08,0.9999999831530588
2022-08-01,2.4904437303895416e-08,0.9999999750955622
2022-08-02,7.452356417688216e-09,0.9999999925476429
2022-08-03,9.799210207086769e-09,0.9999999902007893
2022-08-04,1.1242261993909141e-08,0.9999999887577373
2022-08-05,6.569436430557967e-09,0.9999999934305629
2022-08-08,1.3744246466042394e-08,0.9999999862557528
2022-08-09,6.383701467946996e-09,0.9999999936162979
2022-08-10,1.2027307853227244e-08,0.9999999879726914
2022-08-11,6.94627422293937e-09,0.9999999930537251
2022-08-12,1.681568386621e-08,0.9999999831843153
2022-08-15,1.1253670827670744e-08,0.9999999887463283
2022-08-16,1.1243584528625471e-08,0.9999999887564145
2022-08-17,6.470696972344578e-09,0.9999999935293022
2022-08-18,4.8714393746866575e-09,0.9999999951285596
2022-08-19,3.654307392791203e-09,0.9999999963456917
2022-08-22,5.234049346906652e-09,0.9999999947659497
2022-08-23,5.612718911411382e-09,0.9999999943872802
2022-08-24,4.4147730396455704e-09,0.9999999955852262
2022-08-25,6.031242565009827e-09,0.9999999939687566
2022-08-26,5.781056918448719e-09,0.9999999942189421
2022-08-29,1.2867581814687385e-08,0.9999999871324174
2022-08-30,4.876219445273204e-09,0.9999999951237799
2022-08-31,8.551869928916793e-09,0.9999999914481295
2022-09-01,6.617447649557493e-09,0.9999999933825517
2022-09-02,5.698051967065553e-09,0.9999999943019473
2022-09-05,1.1265933450299238e-08,0.999999988734066
2022-09-06,1.1246348618928513e-08,0.9999999887536507
2022-09-07,9.29065318130615e-09,0.9999999907093462
2022-09-08,8.558582466044376e-09,0.9999999914414169
2022-09-09,1.1241411523889949e-08,0.9999999887585879
2022-09-12,6.938215473331615e-09,0.9999999930617839
2022-09-13,4.228246746924333e-09,0.9999999957717526
2022-09-14,4.166839464669813e-09,0.9999999958331598
2022-09-15,3.934863442621483e-09,0.9999999960651359
2022-09-16,6.466714254989754e-09,0.999999993533285
2022-09-19,5.0891834608441714e-09,0.9999999949108157
2022-09-20,1.0633840967267325e-08,0.9999999893661581
2022-09-21,9.02296363989509e-09,0.9999999909770354
2022-09-22,3.5508417767127394e-09,0.999999996449157
2022-09-23,1.3858180415268876e-09,0.9999999986141809
2022-09-26,2.0259440319706185e-09,0.9999999979740548
2022-09-27,2.5708522974962314e-09,0.9999999974291467
2022-09-28,1.9644444568740637e-09,0.9999999980355544
2022-09-29,1.1012724345061679e-09,0.9999999988987265
2022-09-30,5.461536311944319e-09,0.9999999945384626
2022-10-03,1.5203277251582096e-09,0.9999999984796714
2022-10-04,2.7692946409638135e-09,0.9999999972307043
2022-10-05,7.4359708678397135e-09,0.999999992564028
2022-10-06,6.5695650197616275e-09,0.9999999934304338
2022-10-07,1.7778249901275255e-08,0.9999999822217491
2022-10-10,3.7891001563558676e-08,0.9999999621089974
2022-10-11,8.681015332707667e-08,0.9999999131898457
2022-10-12,3.6412073473787696e-08,0.9999999635879253
2022-10-13,3.228397934545605e-08,0.9999999677160196
2022-10-14,2.0786280866755906e-08,0.9999999792137181
2022-10-17,1.513082085654724e-08,0.9999999848691781
2022-10-18,1.1255421674655369e-08,0.9999999887445774
2022-10-19,1.4721278513823468e-08,0.9999999852787205
2022-10-20,1.2190766036986195e-08,0.999999987809233
2022-10-21,1.2190766030156416e-08,0.9999999878092329
2022-10-24,1.472127204748985e-08,0.999999985278727
2022-10-25,1.1250357574712248e-08,0.9999999887496415
2022-10-26,9.943470312535728e-09,0.999999990056529
2022-10-27,1.0212368226528004e-08,0.9999999897876307
2022-10-28,1.1390486446649146e-08,0.9999999886095126
2022-10-31,1.512063337307156e-08,0.9999999848793655
2022-11-01,1.2882137000089716e-08,0.999999987117862
2022-11-02,8.566083085164071e-09,0.9999999914339158
2022-11-03,1.7745699079199144e-08,0.9999999822543
2022-11-04,1.473001492503513e-08,0.999999985269984
2022-11-07,1.2542236919908864e-08,0.999999987457762
2022-11-08,8.436855449107772e-09,0.9999999915631433
2022-11-09,8.556165452618165e-09,0.9999999914438334
2022-11-10,8.841047790543504e-09,0.9999999911589512
2022-11-11,7.550184178083382e-09,0.9999999924498147
2022-11-14,1.0503547410881242e-08,0.9999999894964515
2022-11-15,6.471810409724246e-09,0.9999999935281886
2022-11-16,7.592556940767825e-09,0.999999992407442
2022-11-17,6.3779882434287975e-09,0.9999999936220106
2022-11-18,7.864550790952952e-09,0.9999999921354482
2022-11-21,9.796036660116157e-09,0.9999999902039626
2022-11-22,7.097939531423917e-09,0.9999999929020599
2022-11-23,7.655339513066304e-09,0.9999999923446597
2022-11-24,5.996249693043361e-09,0.9999999940037496
2022-11-25,6.47264008819485e-09,0.9999999935273592
2022-11-28,1.3577528507328292e-08,0.9999999864224708
2022-11-29,7.822120237344537e-09,0.999999992177879
2022-11-30,1.1243318893465694e-08,0.9999999887566803
2022-12-01,9.6295826944382e-09,0.9999999903704166
2022-12-02,1.919638651780296e-08,0.9999999808036127
2022-12-05,1.999514545569685e-08,0.9999999800048537
2022-12-06,3.065548264289183e-08,0.9999999693445163
